"unique_file","site","trap_location","camera_type","date","time","species","id_certainty_1_3","animal_behaviour_in_view","comments","CamId","DateTime","DateTimeOriginal","delta.time.secs","delta.time.mins","delta.time.hours","delta.time.days","n_images"
"IMAG0055",5,"14","Scoutguard","30/07/2019","2:24:03","Trichosurus caninus",2,"investigating opening of elliot trap","","5_14","30/07/2019 2:24:03","2019-07-30 02:24:03",9387,156.4,2.6,0.1,8
"IMAG0091",5,"14","Scoutguard","30/07/2019","19:53:11","Trichosurus caninus",2,"investigating opening of elliot trap","","5_14","30/07/2019 19:53:11","2019-07-30 19:53:11",62948,1049.1,17.5,0.7,6
"IMAG0049",5,"Cage","Scoutguard","30/07/2019","22:26:49","Trichosurus caninus",3,"Crawls over trap sniffing it","","5_Cage","30/07/2019 22:26:49","2019-07-30 22:26:49",32136773,535612.9,8926.9,372,6
"IMAG0055",5,"Cage","Scoutguard","30/07/2019","22:33:56","Trichosurus caninus",3,"walking around ver far edge of tree","","5_Cage","30/07/2019 22:33:56","2019-07-30 22:33:56",427,7.1,0.1,0,2
"IMAG0057",5,"Cage","Scoutguard","30/07/2019","22:48:48","Trichosurus caninus",3,"climbs up tree","","5_Cage","30/07/2019 22:48:48","2019-07-30 22:48:48",892,14.9,0.2,0,2
"IMAG0115",5,"14","Scoutguard","31/07/2019","1:41:13","Trichosurus caninus",2,"investigating elliot trap","","5_14","31/07/2019 1:41:13","2019-07-31 01:41:13",20882,348,5.8,0.2,1
"IMAG0117",5,"14","Scoutguard","31/07/2019","18:16:22","Trichosurus caninus",2,"investigating elliot trap","","5_14","31/07/2019 18:16:22","2019-07-31 18:16:22",59709,995.1,16.6,0.7,2
"IMAG0118",5,"6","Scoutguard","1/08/2019","0:26:42","Trichosurus caninus",2,"investigating elliot trap","","5_6","1/08/2019 0:26:42","2019-08-01 00:26:42",0,0,0,0,4
"IMAG0136",5,"14","Scoutguard","1/08/2019","1:26:12","Trichosurus caninus",2,"investigating elliot trap","","5_14","1/08/2019 1:26:12","2019-08-01 01:26:12",25790,429.8,7.2,0.3,2
"IMG_0016",5,"14","Reconyx","25/07/2022","2:44:45","Trichosurus caninus",3,"Scouts around trap; sticks his head in trap","","5_14","25/07/2022 2:44:45","2022-07-25 02:44:45",94094313,1568238.6,26137.3,1089.1,2
"IMG_1795",5,"9","Reconyx","25/07/2022","20:18:45","Trichosurus caninus",3,"Enterting the field of view","","5_9","25/07/2022 20:18:45","2022-07-25 20:18:45",0,0,0,0,11
"IMG_1806",5,"9","Reconyx","25/07/2022","20:27:56","Trichosurus caninus",3,"Sniffing the trap, not disturbing it too much","","5_9","25/07/2022 20:27:56","2022-07-25 20:27:56",551,9.2,0.2,0,1
"IMG_0017",5,"6","Reconyx","25/07/2022","20:37:14","Trichosurus caninus",3,"Sniffing Elliott trap and sticking head inside, dragging trap very determined (same individual as at trap 14 - identified by marking)","","5_6","25/07/2022 20:37:14","2022-07-25 20:37:14",94162232,1569370.5,26156.2,1089.8,2
"IMG_0062",5,"6","Reconyx","25/07/2022","23:29:58","Trichosurus caninus",3,"Same individual returned to investigate trap again, mainly sniffing, less determined","","5_6","25/07/2022 23:29:58","2022-07-25 23:29:58",10364,172.7,2.9,0.1,2
"IMG_1807",5,"9","Reconyx","25/07/2022","23:56:48","Trichosurus caninus",3,"Sniffing the trap, not disturbing it too much","","5_9","25/07/2022 23:56:48","2022-07-25 23:56:48",12532,208.9,3.5,0.1,15
"IMG_0031",5,"3","Reconyx","26/07/2022","0:54:53","Trichosurus caninus",3,"Sniffing front of Elliott trap","","5_3","26/07/2022 0:54:53","2022-07-26 00:54:53",0,0,0,0,76
"IMG_0121",5,"3","Reconyx","26/07/2022","1:01:13","Trichosurus caninus",3,"Sniffing & handling back of tipped Elliott trap, putting hands inside plastic bag","","5_3","26/07/2022 1:01:13","2022-07-26 01:01:13",380,6.3,0.1,0,13
"IMG_0160",5,"3","Reconyx","26/07/2022","1:06:19","Trichosurus caninus",3,"Sniffing & handling back of tipped Elliott trap, putting hands inside plastic bag","","5_3","26/07/2022 1:06:19","2022-07-26 01:06:19",306,5.1,0.1,0,1
"IMG_1888",5,"9","Reconyx","26/07/2022","1:13:09","Trichosurus caninus",2,"On log, investigating trap ","","5_9","26/07/2022 1:13:09","2022-07-26 01:13:09",4581,76.3,1.3,0.1,1
"IMG_0163",5,"3","Reconyx","26/07/2022","1:13:34","Trichosurus caninus",3,"Sniffing & handling back of tipped Elliott trap, putting hands inside plastic bag","","5_3","26/07/2022 1:13:34","2022-07-26 01:13:34",435,7.2,0.1,0,8
"IMG_0098",5,"6","Reconyx","26/07/2022","1:47:34","Trichosurus caninus",3,"Same individual returned to investigate trap again, mainly sniffing, less determined","","5_6","26/07/2022 1:47:34","2022-07-26 01:47:34",8256,137.6,2.3,0.1,1
"IMG_0106",5,"9","Reconyx","26/07/2022","1:47:52","Trichosurus caninus",3,"Same individual returned to investigate trap again, mainly sniffing, less determined","","5_9","26/07/2022 1:47:52","2022-07-26 01:47:52",2083,34.7,0.6,0,1
"IMG_0041",5,"3","Reconyx","26/07/2022","7:48:00","Trichosurus caninus",3,"Sniffing ground next to trap","","5_3","26/07/2022 7:48:00","2022-07-26 07:48:00",23666,394.4,6.6,0.3,1
"IMG_0105",5,"14","Reconyx","26/07/2022","7:51:18","Trichosurus caninus",3,"Inspects site, has bald spot on its rump","","5_14","26/07/2022 7:51:18","2022-07-26 07:51:18",104793,1746.6,29.1,1.2,1
"IMG_0128",5,"14","Reconyx","26/07/2022","19:55:28","Trichosurus caninus",3,"Climbs around, sniffs the place where the trap was, on top of it","","5_14","26/07/2022 19:55:28","2022-07-26 19:55:28",43450,724.2,12.1,0.5,1
"IMG_0139",5,"9","Reconyx","26/07/2022","19:56:15","Trichosurus caninus",3,"Investigating trap, sniffing, different individual to 25/07/22 - lacking marking on rump","","5_9","26/07/2022 19:56:15","2022-07-26 19:56:15",65303,1088.4,18.1,0.8,3
"IMG_0163",5,"9","Reconyx","26/07/2022","20:07:39","Trichosurus caninus",3,"Successfully took bait ball, leaving trap site with bait ball in mouth","","5_9","26/07/2022 20:07:39","2022-07-26 20:07:39",684,11.4,0.2,0,3
"IMG_0026",5,"22","Reconyx","26/07/2022","20:12:01","Trichosurus caninus",3,"disturbed the trap","","5_22","26/07/2022 20:12:01","2022-07-26 20:12:01",0,0,0,0,2
"IMG_1846",5,"9","Reconyx","26/07/2022","20:20:47","Trichosurus caninus",2,"Approaching trap","","5_9","26/07/2022 20:20:47","2022-07-26 20:20:47",788,13.1,0.2,0,2
"IMG_1872",5,"9","Reconyx","26/07/2022","20:47:12","Trichosurus caninus",2,"On log sniffing trap ","","5_9","26/07/2022 20:47:12","2022-07-26 20:47:12",1585,26.4,0.4,0,1
"IMG_0253",5,"3","Reconyx","26/07/2022","21:48:21","Trichosurus caninus",3,"Sniffing Elliott trap from log","","5_3","26/07/2022 21:48:21","2022-07-26 21:48:21",50421,840.4,14,0.6,24
"IMG_0277",5,"3","Reconyx","26/07/2022","22:26:02","Trichosurus caninus",3,"Sniffing trap","","5_3","26/07/2022 22:26:02","2022-07-26 22:26:02",2261,37.7,0.6,0,27
"IMG_0166",5,"9","Reconyx","26/07/2022","22:38:55","Trichosurus caninus",3,"Entering field of view from the right","","5_9","26/07/2022 22:38:55","2022-07-26 22:38:55",6703,111.7,1.9,0.1,3
"IMG_1873",5,"9","Reconyx","26/07/2022","22:57:25","Trichosurus caninus",2,"On log sniffing trap ","","5_9","26/07/2022 22:57:25","2022-07-26 22:57:25",1110,18.5,0.3,0,2
"IMG_0044",5,"22","Reconyx","26/07/2022","23:07:27","Trichosurus caninus",3,"inspects a disturbed trap; digs several shallow holes","","5_22","26/07/2022 23:07:27","2022-07-26 23:07:27",10526,175.4,2.9,0.1,2
"IMG_0328",5,"3","Reconyx","27/07/2022","1:09:58","Trichosurus caninus",3,"Moving towards trap","","5_3","27/07/2022 1:09:58","2022-07-27 01:09:58",9836,163.9,2.7,0.1,11
"IMG_0061",5,"18","Reconyx","27/07/2022","1:49:08","Trichosurus caninus",3,"just a sliver of its back could be seen from the corner, a large black body","","5_18","27/07/2022 1:49:08","2022-07-27 01:49:08",0,0,0,0,2
"IMAG0154",5,"9","Scoutguard","29/07/2019","21:56:24","Trichosurus vulpecula",3,"Inspects area and bag","","5_9","29/07/2019 21:56:24","2019-07-29 21:56:24",0,0,0,0,1
"IMAG0164",5,"3","Scoutguard","30/07/2019","22:58:36","Trichosurus vulpecula",3,"Investigating camera","","5_3","30/07/2019 22:58:36","2019-07-30 22:58:36",0,0,0,0,2
"IMAG0016",5,"18","Scoutguard","30/07/2019","23:21:13","Trichosurus vulpecula",3,"Investigating elliot trap","","5_18","30/07/2019 23:21:13","2019-07-30 23:21:13",0,0,0,0,2
"IMAG0022",5,"18","Scoutguard","31/07/2019","1:33:42","Trichosurus vulpecula",3,"Investigating elliot trap","","5_18","31/07/2019 1:33:42","2019-07-31 01:33:42",7949,132.5,2.2,0.1,4
"IMAG0052",5,"18","Scoutguard","31/07/2019","19:53:10","Trichosurus vulpecula",3,"Investigating elliot trap","","5_18","31/07/2019 19:53:10","2019-07-31 19:53:10",65968,1099.5,18.3,0.8,2
"IMAG0064",5,"18","Scoutguard","31/07/2019","19:59:46","Trichosurus vulpecula",3,"Investigating elliot trap","","5_18","31/07/2019 19:59:46","2019-07-31 19:59:46",396,6.6,0.1,0,2
"IMAG0082",5,"18","Scoutguard","31/07/2019","20:08:02","Trichosurus vulpecula",3,"Investigating elliot trap","","5_18","31/07/2019 20:08:02","2019-07-31 20:08:02",496,8.3,0.1,0,5
"IMAG0116",5,"18","Scoutguard","31/07/2019","20:15:32","Trichosurus vulpecula",3,"Walking away from trap","","5_18","31/07/2019 20:15:32","2019-07-31 20:15:32",450,7.5,0.1,0,4
"IMAG0127",5,"18","Scoutguard","31/07/2019","20:20:54","Trichosurus vulpecula",3,"Two - both investigating elliot trap","","5_18","31/07/2019 20:20:54","2019-07-31 20:20:54",322,5.4,0.1,0,1
"IMAG0109",5,"18","Scoutguard","31/07/2019","21:14:24","Trichosurus vulpecula",3,"Two - both investigating elliot trap","","5_18","31/07/2019 21:14:24","2019-07-31 21:14:24",3210,53.5,0.9,0,1
"IMAG0016",5,"22","Scoutguard","31/07/2019","21:59:18","Trichosurus vulpecula",3,"Investigating camera","","5_22","31/07/2019 21:59:18","2019-07-31 21:59:18",0,0,0,0,4
"IMAG0025",5,"22","Scoutguard","31/07/2019","23:01:48","Trichosurus vulpecula",3,"Investigating elliot trap","","5_22","31/07/2019 23:01:48","2019-07-31 23:01:48",3750,62.5,1,0,3
"IMAG0185",5,"3","Scoutguard","1/08/2019","0:12:38","Trichosurus vulpecula",3,"Investigating Elliot Trap","","5_3","1/08/2019 0:12:38","2019-08-01 00:12:38",90842,1514,25.2,1,8
"IMAG0037",5,"22","Scoutguard","1/08/2019","3:39:13","Trichosurus vulpecula",3,"Investigating area","","5_22","1/08/2019 3:39:13","2019-08-01 03:39:13",16645,277.4,4.6,0.2,1
"IMAG0030",5,"Cage","Scoutguard","26/07/2018","17:30:20","Unknown bird",1,"landing on log near trap","","5_Cage","26/07/2018 17:30:20","2018-07-26 17:30:20",0,0,0,0,1
"",6,"6","Reconyx","23/07/2018","3:55:00","",NA,"","","6_6","23/07/2018 3:55:00","2018-07-23 03:55:00",0,0,0,0,1
"",6,"9","Reconyx","23/07/2018","3:55:00","",NA,"","No folder in SD card, camera error?","6_9","23/07/2018 3:55:00","2018-07-23 03:55:00",0,0,0,0,1
"IMAG0009",6,"Cage","Scoutguard","24/07/2018","23:23:00","",NA,"","no animals. could be camera false alarm . wind??","6_Cage","24/07/2018 23:23:00","2018-07-24 23:23:00",0,0,0,0,1
"IMAG0012",6,"Cage","Scoutguard","26/07/2018","4:51:00","",NA,"","no animals... camera false alarm??","6_Cage","26/07/2018 4:51:00","2018-07-26 04:51:00",106080,1768,29.5,1.2,1
"IMAG0014",6,"Cage","Scoutguard","27/07/2018","0:16:00","",NA,"","no animals... camera false alarm??","6_Cage","27/07/2018 0:16:00","2018-07-27 00:16:00",69900,1165,19.4,0.8,1
"IMAG0021",6,"Cage","Scoutguard","27/07/2018","5:03:00","",NA,"","no animals in clip... but some rustling of leaves near groundcover in front of trap.","6_Cage","27/07/2018 5:03:00","2018-07-27 05:03:00",17220,287,4.8,0.2,1
"IMG_0001",6,"14","Reconyx","25/07/2022","11:00:00","",NA,"human in image","","6_14","25/07/2022 11:00:00","2022-07-25 11:00:00",0,0,0,0,1
"IMG_0075",6,"14","Reconyx","25/07/2022","11:10:00","",NA,"human in image","","6_14","25/07/2022 11:10:00","2022-07-25 11:10:00",600,10,0.2,0,1
"IMG_0001",6,"9","Reconyx","25/07/2022","11:16:00","",NA,"human in image","","6_9","25/07/2022 11:16:00","2022-07-25 11:16:00",126429660,2107161,35119.3,1463.3,1
"IMG_0001",6,"18","Reconyx","25/07/2022","12:00:00","",NA,"human in image","trap door closed - possible bush rat that was recorded in data sheet on day 27/07/2022","6_18","25/07/2022 12:00:00","2022-07-25 12:00:00",0,0,0,0,1
"IMG_0195",6,"18","Reconyx","25/07/2022","12:13:00","",NA,"human in image","trap door closed - possible bush rat that was recorded in data sheet on day 27/07/2022","6_18","25/07/2022 12:13:00","2022-07-25 12:13:00",780,13,0.2,0,1
"IMG_0022",6,"9","Reconyx","25/07/2022","14:00:00","",NA,"human in image","","6_9","25/07/2022 14:00:00","2022-07-25 14:00:00",9840,164,2.7,0.1,1
"IMAG0010",6,"Cage","Scoutguard","25/07/2022","15:19:35","",NA,"Video image of cage trap, triggered by person setting up","","6_Cage","25/07/2022 15:19:35","2022-07-25 15:19:35",126094595,2101576.6,35026.3,1459.4,1
"IMAG0011",6,"Cage","Scoutguard","25/07/2022","15:25:34","",NA,"Still image of cage trap, positioned towards bottom of frame, no activity ","","6_Cage","25/07/2022 15:25:34","2022-07-25 15:25:34",359,6,0.1,0,3
"IMAG0014",6,"Cage","Scoutguard","26/07/2022","9:16:55","",NA,"human in image","","6_Cage","26/07/2022 9:16:55","2022-07-26 09:16:55",64281,1071.3,17.9,0.7,6
"IMG_0001",6,"9","Reconyx","26/07/2022","9:59:00","",NA,"human in image","","6_9","26/07/2022 9:59:00","2022-07-26 09:59:00",71940,1199,20,0.8,1
"IMG_0001",6,"18","Reconyx","26/07/2022","10:00:00","",NA,"human in image","trap door closed - possible bush rat that was recorded in data sheet on day 27/07/2022","6_18","26/07/2022 10:00:00","2022-07-26 10:00:00",78420,1307,21.8,0.9,1
"IMG_0001",6,"14","Reconyx","26/07/2022","10:39:00","",NA,"human in image","","6_14","26/07/2022 10:39:00","2022-07-26 10:39:00",84540,1409,23.5,1,1
"IMG_0111",6,"14","Reconyx","26/07/2022","11:00:00","",NA,"human in image","","6_14","26/07/2022 11:00:00","2022-07-26 11:00:00",1260,21,0.3,0,1
"IMG_0195",6,"18","Reconyx","26/07/2022","14:00:00","",NA,"human in image","trap door closed - possible bush rat that was recorded in data sheet on day 27/07/2022","6_18","26/07/2022 14:00:00","2022-07-26 14:00:00",14400,240,4,0.2,1
"IMG_0310",6,"9","Reconyx","26/07/2022","15:10:00","",NA,"human in image","","6_9","26/07/2022 15:10:00","2022-07-26 15:10:00",18660,311,5.2,0.2,1
"IMAG0024",6,"Cage","Scoutguard","27/07/2022","0:47:00","",NA,"","","6_Cage","27/07/2022 0:47:00","2022-07-27 00:47:00",55805,930.1,15.5,0.6,2
"IMG_0142",6,"9","Reconyx","27/07/2022","9:03:00","",NA,"human in image","","6_9","27/07/2022 9:03:00","2022-07-27 09:03:00",64380,1073,17.9,0.7,1
"IMAG0028",6,"Cage","Scoutguard","27/07/2022","9:33:00","",NA,"","","6_Cage","27/07/2022 9:33:00","2022-07-27 09:33:00",31560,526,8.8,0.4,1
"IMG_0159",6,"9","Reconyx","27/07/2022","9:40:00","",NA,"human in image","","6_9","27/07/2022 9:40:00","2022-07-27 09:40:00",2220,37,0.6,0,1
"IMG_0001",6,"18","Reconyx","27/07/2022","10:00:00","",NA,"human in image","","6_18","27/07/2022 10:00:00","2022-07-27 10:00:00",72000,1200,20,0.8,1
"IMG_0195",6,"18","Reconyx","27/07/2022","10:26:00","",NA,"human in image","","6_18","27/07/2022 10:26:00","2022-07-27 10:26:00",1560,26,0.4,0,1
"IMG_0103",6,"14","Reconyx","27/07/2022","10:39:00","",NA,"human in image","","6_14","27/07/2022 10:39:00","2022-07-27 10:39:00",85140,1419,23.6,1,1
"IMAG0342",6,"3","Reconyx","24/07/2018","2:13:00","Antechinus stuartii",3,"passing trap, ran away","","6_3","24/07/2018 2:13:00","2018-07-24 02:13:00",0,0,0,0,1
"IMG_0031 to IMG_0040",6,"18","Reconyx","24/07/2018","5:35:00","Antechinus stuartii",3,"stayed on log relatively stationary","","6_18","24/07/2018 5:35:00","2018-07-24 05:35:00",0,0,0,0,1
"IMAG0003",6,"Cage","Scoutguard","25/07/2022","15:10:12","Human",1,"Image of human setting up trap","","6_Cage","25/07/2022 15:10:12","2022-07-25 15:10:12",0,0,0,0,2
"IMAG0009",6,"Cage","Scoutguard","25/07/2022","15:19:25","Human",NA,"","","6_Cage","25/07/2022 15:19:25","2022-07-25 15:19:25",553,9.2,0.2,0,1
"IMAG0026",6,"Cage","Scoutguard","27/07/2022","9:13:00","Human",NA,"","","6_Cage","27/07/2022 9:13:00","2022-07-27 09:13:00",150815,2513.6,41.9,1.7,2
"IMAG0010",6,"22","Scoutguard","30/07/2019","0:15:00","Melomys cervinipes",3,"stationary on vine","","6_22","30/07/2019 0:15:00","2019-07-30 00:15:00",0,0,0,0,1
"IMAG0097",6,"6","Scoutguard","31/07/2019","6:56:00","Menura novaehollandiae",3,"walking","","6_6","31/07/2019 6:56:00","2019-07-31 06:56:00",0,0,0,0,2
"IMAG0028",6,"18","Scoutguard","31/07/2019","7:34:00","Menura novaehollandiae",3,"walking","","6_18","31/07/2019 7:34:00","2019-07-31 07:34:00",0,0,0,0,1
"IMAG0112",6,"6","Scoutguard","31/07/2019","10:00:00","Menura novaehollandiae",3,"walking","","6_6","31/07/2019 10:00:00","2019-07-31 10:00:00",11040,184,3.1,0.1,1
"IMAG0040 ",6,"3","Scoutguard","29/07/2019","20:24:00","Perameles nasuta",2,"walking past frame","","6_3","29/07/2019 20:24:00","2019-07-29 20:24:00",0,0,0,0,1
"IMAG0041",6,"3","Scoutguard","30/07/2019","20:24:00","Perameles nasuta",2,"walking past frame","","6_3","30/07/2019 20:24:00","2019-07-30 20:24:00",86400,1440,24,1,1
"IMAG0042",6,"3","Scoutguard","31/07/2019","20:24:00","Perameles nasuta",2,"walking past frame","","6_3","31/07/2019 20:24:00","2019-07-31 20:24:00",86400,1440,24,1,1
"IMG_0024",6,"14","Reconyx","25/07/2018","12:42:00","Pomatostomus superciliosus",3,"just still","","6_14","25/07/2018 12:42:00","2018-07-25 12:42:00",0,0,0,0,1
"IMG_0041 to IMG_0046",6,"18","Reconyx","24/07/2018","10:50:00","Pycnonotus jocosus",2,"flew onto log a few seconds then left","bird, common name Red-Whiskered Bulbul, agree with Chris Dickman on ID, ruled out Eastern Whipbird","6_18","24/07/2018 10:50:00","2018-07-24 10:50:00",0,0,0,0,1
"IMG_0041 to IMG_0050",6,"22","Reconyx","24/07/2018","1:46:00","Rattus fuscipes",3,"Small movements near the opening of trap","","6_22","24/07/2018 1:46:00","2018-07-24 01:46:00",0,0,0,0,1
"IMAG0361",6,"3","Reconyx","24/07/2018","3:51:00","Rattus fuscipes",3,"looking around, didn't approach trap","","6_3","24/07/2018 3:51:00","2018-07-24 03:51:00",0,0,0,0,1
"IMAG0002",6,"Cage","Scoutguard","24/07/2018","4:09:00","Rattus fuscipes",3,"entered and exited cage trap twice, trap remained open","","6_Cage","24/07/2018 4:09:00","2018-07-24 04:09:00",0,0,0,0,1
"IMAG0003",6,"Cage","Scoutguard","24/07/2018","5:47:00","Rattus fuscipes",2,"walked near trap but did not get close to entrance","","6_Cage","24/07/2018 5:47:00","2018-07-24 05:47:00",5880,98,1.6,0.1,2
"IMAG0005",6,"Cage","Scoutguard","24/07/2018","6:00:00","Rattus fuscipes",3,"skirted along nearby log, did not approach the trap","","6_Cage","24/07/2018 6:00:00","2018-07-24 06:00:00",780,13,0.2,0,1
"IMAG0006",6,"Cage","Scoutguard","24/07/2018","18:06:00","Rattus fuscipes",3,"skirted along and had a long pause on nearby log, did not approach trap","","6_Cage","24/07/2018 18:06:00","2018-07-24 18:06:00",43560,726,12.1,0.5,1
"IMAG0007",6,"Cage","Scoutguard","24/07/2018","18:25:00","Rattus fuscipes",3,"skirted along nearby log, did not approach the trap","","6_Cage","24/07/2018 18:25:00","2018-07-24 18:25:00",1140,19,0.3,0,1
"IMAG0008",6,"Cage","Scoutguard","24/07/2018","18:36:00","Rattus fuscipes",3,"skirted along nearby log, did not approach the trap","","6_Cage","24/07/2018 18:36:00","2018-07-24 18:36:00",660,11,0.2,0,1
"IMAG0010",6,"Cage","Scoutguard","26/07/2018","4:07:00","Rattus fuscipes",3,"poked around and skirted along nearby log, did not approach trap","","6_Cage","26/07/2018 4:07:00","2018-07-26 04:07:00",120660,2011,33.5,1.4,1
"IMAG0011",6,"Cage","Scoutguard","26/07/2018","4:18:00","Rattus fuscipes",3,"approached trap, then skirted away along nearby log","","6_Cage","26/07/2018 4:18:00","2018-07-26 04:18:00",660,11,0.2,0,1
"IMAG0431",6,"3","Reconyx","26/07/2018","5:20:00","Rattus fuscipes",3,"looking around, didn't approach trap","","6_3","26/07/2018 5:20:00","2018-07-26 05:20:00",178140,2969,49.5,2.1,1
"IMAG0015",6,"Cage","Scoutguard","27/07/2018","1:41:00","Rattus fuscipes",1,"hiding under nearby groundcover, did not approach trap","","6_Cage","27/07/2018 1:41:00","2018-07-27 01:41:00",76980,1283,21.4,0.9,1
"IMAG0016",6,"Cage","Scoutguard","27/07/2018","1:48:00","Rattus fuscipes",2,"cautiously approached trap twice from nearby groundcover","","6_Cage","27/07/2018 1:48:00","2018-07-27 01:48:00",420,7,0.1,0,2
"IMAG0018",6,"Cage","Scoutguard","27/07/2018","3:25:00","Rattus fuscipes",1,"darted quickly on and off nearby log, did not approach trap","","6_Cage","27/07/2018 3:25:00","2018-07-27 03:25:00",5820,97,1.6,0.1,1
"IMAG0451",6,"3","Reconyx","27/07/2018","3:55:00","Rattus fuscipes",3,"looking around, didn't approach trap","","6_3","27/07/2018 3:55:00","2018-07-27 03:55:00",81300,1355,22.6,0.9,1
"IMAG0019",6,"Cage","Scoutguard","27/07/2018","4:14:00","Rattus fuscipes",2,"entered trap with little caution. stayed there for duration of clip. Trap door remained open.","","6_Cage","27/07/2018 4:14:00","2018-07-27 04:14:00",2940,49,0.8,0,1
"IMAG0020",6,"Cage","Scoutguard","27/07/2018","5:02:00","Rattus fuscipes",2,"hung out in nearby groundcover in front of trap. Did not approach trap.","","6_Cage","27/07/2018 5:02:00","2018-07-27 05:02:00",2880,48,0.8,0,2
"IMAG0023",6,"Cage","Scoutguard","27/07/2018","5:08:00","Rattus fuscipes",2,"hung out on fallen branches near trap, looked at trap but did not approach","","6_Cage","27/07/2018 5:08:00","2018-07-27 05:08:00",360,6,0.1,0,2
"IMAG0025",6,"Cage","Scoutguard","27/07/2018","5:20:00","Rattus fuscipes",3,"skirted up/down nearby shrub and around nearby logs , did not approach trap","","6_Cage","27/07/2018 5:20:00","2018-07-27 05:20:00",720,12,0.2,0,3
"IMAG0040 ",6,"18","Scoutguard","8/01/2019","2:32:00","Rattus fuscipes",3,"scurrying around","","6_18","8/01/2019 2:32:00","2019-01-08 02:32:00",0,0,0,0,1
"IMAG0043",6,"14","Scoutguard","29/07/2019","22:00:00","Rattus fuscipes",3,"sitting ","","6_14","29/07/2019 22:00:00","2019-07-29 22:00:00",0,0,0,0,1
"IMAG0052",6,"14","Scoutguard","31/07/2019","19:04:00","Rattus fuscipes",3,"scurrying around","","6_14","31/07/2019 19:04:00","2019-07-31 19:04:00",162240,2704,45.1,1.9,1
"IMAG0041",6,"18","Scoutguard","1/08/2019","2:32:00","Rattus fuscipes",3,"scurrying around","","6_18","1/08/2019 2:32:00","2019-08-01 02:32:00",17712000,295200,4920,205,1
"IMAG0006.AVI",6,"Cage","Scoutguard","1/08/2019","3:57:00","Rattus fuscipes",3,"inspecting trap","","6_Cage","1/08/2019 3:57:00","2019-08-01 03:57:00",31963020,532717,8878.6,369.9,1
"IMG_0167",6,"6","Reconyx","26/07/2022","2:35:00","Rattus fuscipes",1,"approaches trap","Image","6_6","26/07/2022 2:35:00","2022-07-26 02:35:00",0,0,0,0,4
"IMAG0020",6,"Cage","Scoutguard","27/07/2022","0:35:19","Rattus fuscipes",2,"appears in front of trap entrance","image","6_Cage","27/07/2022 0:35:19","2022-07-27 00:35:19",94250299,1570838.3,26180.6,1090.9,4
"IMG_0066",6,"22","Reconyx","27/07/2022","4:49:27","Rattus fuscipes",3,"walking into frame","trap door already closed - possible antechinus that was recorded in data sheet on day 27/07/2022","6_22","27/07/2022 4:49:27","2022-07-27 04:49:27",126500607,2108343.5,35139.1,1464.1,18
"IMG_0084",6,"22","Reconyx","27/07/2022","4:55:14","Rattus fuscipes",3,"circling around next to trap","trap door already closed - possible antechinus that was recorded in data sheet on day 27/07/2022","6_22","27/07/2022 4:55:14","2022-07-27 04:55:14",347,5.8,0.1,0,3
"IMAG0022",6,"6","Scoutguard","29/07/2019","22:33:00","Trichosurus caninus",3,"inspecting trap","","6_6","29/07/2019 22:33:00","2019-07-29 22:33:00",0,0,0,0,2
"IMG_0109",6,"3","Reconyx","26/07/2022","19:09:59","Unknown",1,"eyeshine on outskirts of trap","Image","6_3","26/07/2022 19:09:59","2022-07-26 19:09:59",0,0,0,0,1
"IMG_0001",7,"22","Reconyx ","25/07/2022","11:02:00","",NA,"","Start of sequence, person triggered camera","7_22","25/07/2022 11:02:00","2022-07-25 11:02:00",0,0,0,0,1
"IMG_0001.JPG",7,"9","Reconyx ","25/07/2022","11:29:01","",NA,"leg in field of view","","7_9","25/07/2022 11:29:01","2022-07-25 11:29:01",0,0,0,0,1
"IMAG0001",7,"Cage","Scoutguard","25/07/2022","12:06:00","",NA,"","Day 1 SD card - camera faulty, did not catch anything other than people. Date incorrect - 1 day ahead.","7_Cage","25/07/2022 12:06:00","2022-07-25 12:06:00",0,0,0,0,1
"IMG_0001",7,"14","Reconyx","25/07/2022","13:00:00","",NA,"","Vegetation movement + students","7_14","25/07/2022 13:00:00","2022-07-25 13:00:00",0,0,0,0,1
"IMG_0019.JPG",7,"9","Reconyx ","25/07/2022","13:00:00","",NA,"false trigger","","7_9","25/07/2022 13:00:00","2022-07-25 13:00:00",5459,91,1.5,0.1,1
"IMG_0001",7,"3","Reconyx","25/07/2022","14:00:00","",NA,"","Misfire","7_3","25/07/2022 14:00:00","2022-07-25 14:00:00",0,0,0,0,1
"IMG_0020.JPG",7,"9","Reconyx ","25/07/2022","15:10:40","",NA,"someone moving in field of view until img_0046 3:20:22pm","","7_9","25/07/2022 15:10:40","2022-07-25 15:10:40",7840,130.7,2.2,0.1,1
"IMG_0005",7,"3","Reconyx","25/07/2022","15:27:00","",NA,"","Misfire","7_3","25/07/2022 15:27:00","2022-07-25 15:27:00",5220,87,1.4,0.1,1
"IMG_0012",7,"3","Reconyx","25/07/2022","17:17:00","",NA,"","Misfire","7_3","25/07/2022 17:17:00","2022-07-25 17:17:00",6600,110,1.8,0.1,1
"IMG_0058 ",7,"22","Reconyx ","25/07/2022","19:53:00","",NA,"","start of sequence ","7_22","25/07/2022 19:53:00","2022-07-25 19:53:00",31860,531,8.8,0.4,1
